id,class,type,location,reference,latitude,longitude
1596593,Outdoor Furniture,Drinking Fountain,Bourke Street,"King Street and Spencer Street approximately 9m SW of Hudsons Coffee, 612 Bourke Street, Melbourne, 3000",-37.8163642527943, 144.95539891425878
1597121,Outdoor Furniture,Barbeque,Powlett Reserve,"41m SE of The East Melbourne Group Inc, 152 Powlett Street, East Melbourne, 3002",-37.81122104507609, 144.98662556673142
1597176,Outdoor Furniture,Drinking Fountain,Bourke Street,"Spring Street and Exhibition Street approximately 26m South of Imperial Hotel, The Imperial Hotel, 2-8 Bourke Street, Melbourne, 3000",-37.81152641068227, 144.9728037168352
1597374,Outdoor Furniture,Picnic Setting,Royal Park,"56m West of Royal Park Brunswick Cricket Club Inc, Western Pavilion, Royal Park, 776 Park Street, Parkville, 3052",-37.77759857407158, 144.95370626513926
1598888,Outdoor Furniture,Picnic Setting,Royal Park,"36m SE of City of Melbourne, Ryder Pavilions, Royal Park, 750 Park Street, Parkville, 3052",-37.77793386207218, 144.9563511042926
1600065,Outdoor Furniture,Picnic Setting,Royal Park,"79m SE of Womens Pavillion, Womens Pavillion, Royal Park, Old Poplar Road, Parkville, 3052",-37.782036747552056, 144.95639240265916
1600521,Outdoor Furniture,Drinking Fountain,Neill Street Reserve,"73m NW of 180 Rathdowne Street, Carlton, 3053",-37.794860401126186, 144.97032531494713
1600522,Outdoor Furniture,Drinking Fountain,All Nations Uniting Church,"45m North of Church Of All Nations Community Support, 180 Palmerston Street, Carlton, 3053",-37.795594738274296, 144.9691367333386
1600554,Outdoor Furniture,Picnic Setting,Neill Street Reserve,"37m North of 207 Palmerston Street, Carlton, 3053",-37.79584235718246, 144.9682052928253
1600555,Outdoor Furniture,Picnic Setting,Neill Street Reserve,"37m North of 207 Palmerston Street, Carlton, 3053",-37.795841855724554, 144.96813444102102
1600552,Outdoor Furniture,Drinking Fountain,Neill Street Reserve,"39m North of 207 Palmerston Street, Carlton, 3053",-37.79583501177402, 144.96807205336754
1606143,Outdoor Furniture,Drinking Fountain,Elizabeth Street,"Lonsdale Street and Little Lonsdale Street approximately 7m SE of Pepper Lunch, Ground, 307-311 Elizabeth Street, Melbourne, 3000",-37.811468256332006, 144.96175067722208
1607081,Outdoor Furniture,Drinking Fountain,La Trobe Street,"Russell Street and Swanston Street approximately 71m NE of Melbourne Central Station, 183-201 La Trobe Street, Melbourne, 3000",-37.809593623030885, 144.96424038761432
1607085,Outdoor Furniture,Drinking Fountain,Southbank Promenade,"23m SW of LwrGround, Southbank Promenade, Southbank, 3006",-37.8200996090771, 144.96520412105647
1607086,Outdoor Furniture,Drinking Fountain,Swanston Street,"Little Bourke Street and Lonsdale Street approximately 6m East of New Taipei, 273 Swanston Street, Melbourne, 3000",-37.811816918335545, 144.9647358013035
1610522,Outdoor Furniture,Drinking Fountain,Swanston Street,"Grattan Street and Faraday Street approximately 42m North of 700 Swanston Street, Carlton, 3053",-37.799615873678334, 144.96425054146184
1610544,Outdoor Furniture,Drinking Fountain,Collins Street,"Merchant Street and Bourke Street approximately 4m NE of 873 Collins Street, Docklands, 3008",-37.82114510296565, 144.94298366417019
1610561,Outdoor Furniture,Drinking Fountain,Collins Street,"Merchant Street and Bourke Street approximately 5m NW of Winston Serviced Apartments, 891 Collins Street, Docklands, 3008",-37.82087279535316, 144.94185586107258
1610565,Outdoor Furniture,Drinking Fountain,Collins Street,"Merchant Street and Bourke Street approximately 7m SE of Flight Centre, 852 Collins Street, Docklands, 3008",-37.82122088208344, 144.94418531958326
1610989,Outdoor Furniture,Drinking Fountain,Royal Park,"92m NW of 198 The Avenue, Parkville, 3052",-37.78205389103602, 144.95697021635434
1617931,Outdoor Furniture,Drinking Fountain,Victoria Green,Victoria Green,-37.82022017744959, 144.94480746086566
1617953,Outdoor Furniture,Drinking Fountain,Victoria Green,Victoria Green,-37.82050899334054, 144.94485852337164
1631170,Outdoor Furniture,Picnic Setting,Cardigan Street Park,"18m NW of Melbourne Community Toy Library Inc, 469 Cardigan Street, Carlton, 3053",-37.794307532531136, 144.96624588823647
1631438,Outdoor Furniture,Drinking Fountain,Grey Street,"Darling Street and Simpson Street approximately 28m South of 62 Grey Street, East Melbourne, 3002",-37.81232314728076, 144.98893301349375
1633448,Outdoor Furniture,Drinking Fountain,Ron Barassi Senior Park,"91m NE of 534 Docklands Drive, Docklands, 3008",-37.81714667057808, 144.93410355599931
1633468,Outdoor Furniture,Barbeque,Ron Barassi Senior Park,"88m West of Docklands Sports Club Cafe, Ron Barassi Senior Park, 492-534 Docklands Drive, Docklands, 3008",-37.817081542493305, 144.93419238830614
1633471,Outdoor Furniture,Picnic Setting,Ron Barassi Senior Park,"86m West of Docklands Sports Club Cafe, Ron Barassi Senior Park, 492-534 Docklands Drive, Docklands, 3008",-37.817106461415584, 144.93423099869418
1633472,Outdoor Furniture,Picnic Setting,Ron Barassi Senior Park,"87m West of Docklands Sports Club Cafe, Ron Barassi Senior Park, 492-534 Docklands Drive, Docklands, 3008",-37.81704315741718, 144.93419266326967
1636388,Outdoor Furniture,Drinking Fountain,Yarra Park,"49m North of 120 Vale Street, East Melbourne, 3002",-37.817347815583766, 144.9877967436974
1639775,Outdoor Furniture,Drinking Fountain,Eastwood and Rankins Road Reserve,Eastwood and Rankins Road Reserve,-37.79407412774661, 144.93082898880024
1672755,Outdoor Furniture,Drinking Fountain,Bourke Street,"Cumberland Street and Collins Street approximately 24m SW of Harbour Tea, 874 Bourke Street, Docklands, 3008",-37.82039536598253, 144.94148537021343
1672756,Outdoor Furniture,Drinking Fountain,Collins Street,"Bourke Street and Sailmaker Way approximately 24m NE of 919 Collins Street, Docklands, 3008",-37.82034342836768, 144.94031908099987
1719689,Outdoor Furniture,Picnic Setting,Royal Park,Royal Park,-37.79195588540961, 144.94930799382854
1720357,Outdoor Furniture,Drinking Fountain,Westbourne Road Reserve,"9m South of 19 The Crescent, Kensington, 3031",-37.794034684551164, 144.91961812395766
1722158,Outdoor Furniture,Drinking Fountain,McKillop Street,"Bourke Street and Little Collins Street approximately 11m North of Guhng The Palace, 19 Mckillop Street, Melbourne, 3000",-37.81522141134258, 144.96172628554172
1723259,Outdoor Furniture,Drinking Fountain,Exhibition Street,"La Trobe Street and Victoria Street approximately 18m NE of Bueno, Ground & Level 1, 353 Exhibition Street, Melbourne, 3000",-37.80750643106099, 144.9685049927858
1724946,Outdoor Furniture,Drinking Fountain,Princes Park,Princes Park,-37.78493695299493, 144.96233927588727
1725240,Outdoor Furniture,Picnic Setting,Parsons Street Reserve,"21m NE of 3 Davis Street, Kensington, 3031",-37.79004756056683, 144.93096574017986
1725241,Outdoor Furniture,Picnic Setting,Parsons Street Reserve,"18m NE of 3 Davis Street, Kensington, 3031",-37.79005379396978, 144.93093070428313
1728233,Outdoor Furniture,Drinking Fountain,Nicholson Street,"Albert Street and Victoria Street approximately 86m NE of Gillott Reserve/Tianjin Gardens, 210-230 Spring Street, East Melbourne, 3002",-37.80899368753833, 144.9728686722591
1742334,Outdoor Furniture,Drinking Fountain,Hawke & Adderley Street Park,Hawke & Adderley Street Park,-37.80873006707316, 144.945010465895
1742343,Outdoor Furniture,Picnic Setting,Hawke & Adderley Street Park,Hawke & Adderley Street Park,-37.808770589447164, 144.9450810151771
1742344,Outdoor Furniture,Picnic Setting,Hawke & Adderley Street Park,Hawke & Adderley Street Park,-37.80879377760297, 144.9450516350417
1742439,Outdoor Furniture,Drinking Fountain,Intersection of Bellair Street and Wolseley Parade,"6m SW of Bellair Street Reserve, Bellair Street, Kensington, 3031",-37.795526766864704, 144.93075415955866
1742443,Outdoor Furniture,Picnic Setting,Craigieburn Railway,"14m SE of Bellair Street Reserve, Bellair Street, Kensington, 3031",-37.79559633214363, 144.93086669245656
1742445,Outdoor Furniture,Picnic Setting,Craigieburn Railway,"6m SE of Bellair Street Reserve, Bellair Street, Kensington, 3031",-37.795519270989736, 144.9308455617539
1742495,Outdoor Furniture,Barbeque,Craigieburn Railway,"10m South of Bellair Street Reserve, Bellair Street, Kensington, 3031",-37.79557201558579, 144.93078549022908
1742604,Outdoor Furniture,Drinking Fountain,Marmion Place from Aquitania Way,"21m North of Laurel Beauty And Spa, 9 Marmion Place, Docklands, 3008",-37.813427946638626, 144.94277418583766
1743772,Outdoor Furniture,Drinking Fountain,Convesso,"4m SW of Metropolitan Shop Melbourne, 81 Victoria Harbour Promenade, Docklands, 3008",-37.819668916851825, 144.9417577515994
1743781,Outdoor Furniture,Drinking Fountain,Waterside Place,"Bourke Street and Victoria Harbour Promenade approximately 8m West of Min, 868 Bourke Street, Docklands, 3008",-37.82016422388396, 144.9419807414183
1743822,Outdoor Furniture,Drinking Fountain,Collins Street,"Merchant Street and Bourke Street approximately 11m SE of 866 Collins Street, Docklands, 3008",-37.82093618828216, 144.94302877180849
1748619,Outdoor Furniture,Drinking Fountain,Gisborne Street,"Albert Street and Victoria Parade approximately 39m SE of Fire Services Museum Of Victoria, 108-122 Victoria Parade, East Melbourne, 3002",-37.808763201408944, 144.9755999159518
1749936,Outdoor Furniture,Drinking Fountain,Queen Victoria Gardens,Queen Victoria Gardens,-37.82249308106257, 144.97114401537564
1749937,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,"62m South of Degani@East Melbourne, Shop 1, 372-376 Albert Street, East Melbourne, 3002",-37.81030304680633, 144.9786636062916
1749938,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,Fitzroy Gardens,-37.81165168802, 144.98072416956458
1749939,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,"73m SE of College House, 250-260 Albert Street, East Melbourne, 3002",-37.810693329155406, 144.983071937749
1749940,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,"97m SW of The Pavilion, The Pavilion, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",-37.813586967977756, 144.9803405398592
1749941,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,Fitzroy Gardens,-37.815691536791896, 144.98226715782863
1749942,Outdoor Furniture,Picnic Setting,Clayton Reserve,"27m SE of Pope Packaging, 5 Boundary Road, North Melbourne, 3051",-37.79684558175762, 144.93873147721223
1749943,Outdoor Furniture,Picnic Setting,Victoria Green,"21m West of 66 Geographe Street, Docklands, 3008",-37.820562581399265, 144.94534723856867
1750048,Outdoor Furniture,Picnic Setting,Victoria Green,"14m NE of 23 Karlsruhe Lane, Docklands, 3008",-37.82071793179061, 144.94534656567546
1751038,Outdoor Furniture,Drinking Fountain,North Melbourne Recreation Reserve,"90m North of Freyssinet Australia Pty Ltd, 217 Arden Street, North Melbourne, 3051",-37.79922710932603, 144.94028139112405
1751043,Outdoor Furniture,Picnic Setting,North Melbourne Recreation Reserve,"97m North of Clear Edge, 215 Arden Street, North Melbourne, 3051",-37.79918060235284, 144.94041499350163
1751044,Outdoor Furniture,Picnic Setting,North Melbourne Recreation Reserve,"91m North of Clear Edge, 215 Arden Street, North Melbourne, 3051",-37.79923692503852, 144.94045102109874
1751223,Outdoor Furniture,Drinking Fountain,Stawell Street Park,"25m NW of Logitrain, 53-55 Dryburgh Street, West Melbourne, 3003",-37.80566602896913, 144.94256675118035
1751450,Outdoor Furniture,Drinking Fountain,Galada Avenue Reserve,"42m West of 30 Bunjil Way, Parkville, 3052",-37.779553322018664, 144.93984653851456
1753312,Outdoor Furniture,Drinking Fountain,Newquay Central,"15m SW of NewQuay Central Park, NewQuay Central Park, 429-437 Docklands Drive, Docklands, 3008",-37.81472791168905, 144.93868934270515
1755036,Outdoor Furniture,Drinking Fountain,Gardiner Reserve,"49m SE of Unit G1, Ground, 108 Haines Street, North Melbourne, 3051",-37.79889823757444, 144.94401837483926
1755049,Outdoor Furniture,Barbeque,Gardiner Reserve,"66m South of Unit G1, Ground, 108 Haines Street, North Melbourne, 3051",-37.799102729387386, 144.9434773301953
1755051,Outdoor Furniture,Picnic Setting,Gardiner Reserve,"60m SE of 36-58 Macaulay Road, North Melbourne, 3051",-37.79909172362479, 144.94339927137744
1755723,Outdoor Furniture,Drinking Fountain,Errol Street Reserve,"39m East of 2B Harris Street, North Melbourne, 3051",-37.79924850919621, 144.9504177251165
1755728,Outdoor Furniture,Picnic Setting,"Approximately 15m NE of 6 Anderson Walk, Kensington, 3031","Approximately 15m NE of 6 Anderson Walk, Kensington, 3031",-37.79659989450444, 144.92049194273972
1756332,Outdoor Furniture,Drinking Fountain,Alexandra Park,"55m SE of City of Melbourne, Alexandra Park, Alexandra Avenue, Melbourne, 3004",-37.82514308986054, 144.97830100199906
1756333,Outdoor Furniture,Drinking Fountain,Shrine of Remembrance Reserve,"89m NW of The Gardens Shop, Gardens Shop, 100 Birdwood Avenue, Melbourne, 3004",-37.829394894475676, 144.97402641133465
1756334,Outdoor Furniture,Drinking Fountain,Kings Domain South,"75m North of Matilda 159, Restaurant, Ground, 159 Domain Road, South Yarra, 3141",-37.8334339089649, 144.98151523466336
1756335,Outdoor Furniture,Drinking Fountain,Kings Domain South,Kings Domain South,-37.828809493040296, 144.97413127261856
1756336,Outdoor Furniture,Drinking Fountain,Kings Domain South,"40m West of Apartment G1, Ground, 30 Anderson Street, South Yarra, 3141",-37.83352412979702, 144.98347223277543
1757693,Outdoor Furniture,Drinking Fountain,Park Street,West Coburg Tramway and Royal Parade,-37.777124890749405, 144.95150670643167
1757694,Outdoor Furniture,Drinking Fountain,Park Street,West Coburg Tramway and Royal Parade,-37.77732383776788, 144.9531895231545
1757695,Outdoor Furniture,Drinking Fountain,Princes Park,Princes Park,-37.78516928275589, 144.9629960270774
1757696,Outdoor Furniture,Drinking Fountain,Princes Park,"93m NE of Park Avenue, 8 Leonard Street, Parkville, 3052",-37.787145044550506, 144.95944649397603
1757697,Outdoor Furniture,Drinking Fountain,Princes Park,"37m East of City of Melbourne, Princes Park Lodge, 380 Royal Parade, Carlton North, 3054",-37.78462350014393, 144.96015661193692
1757698,Outdoor Furniture,Drinking Fountain,Royal Park,Royal Park,-37.780205363639304, 144.95293574839906
1757699,Outdoor Furniture,Drinking Fountain,Royal Park,"3m East of Womens Pavillion, Womens Pavillion, Royal Park, Old Poplar Road, Parkville, 3052",-37.78144167402145, 144.95595472988092
1757700,Outdoor Furniture,Drinking Fountain,Royal Park,"93m South of Melbourne Zoo, ogical Gardens, Elliott Avenue, Parkville, 3052",-37.78615201108828, 144.95349293828525
1757702,Outdoor Furniture,Drinking Fountain,Shrine of Remembrance Reserve,"52m NW of Shrine of Remembrance, Reserve, St Kilda Road, Melbourne, 3004",-37.83028525455125, 144.97264952949166
1757703,Outdoor Furniture,Drinking Fountain,Shrine of Remembrance Reserve,"96m South of The Gardens Shop, Gardens Shop, 100 Birdwood Avenue, Melbourne, 3004",-37.83081555124981, 144.97427512305256
1757704,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,"59m NW of Holy Trinity Anglican Church, 72-80 Clarendon Street, East Melbourne, 3002",-37.81367564418339, 144.98268520584864
1757705,Outdoor Furniture,Drinking Fountain,Carlton Gardens South,Carlton Gardens South,-37.80596124931496, 144.97143107579004
1757706,Outdoor Furniture,Drinking Fountain,Carlton Gardens North,Carlton Gardens North,-37.80211398428, 144.97283100368065
1757707,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,"22m SE of Serco Group Pty Limited, Conservatory, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",-37.81426414724787, 144.97865144245154
1757708,Outdoor Furniture,Drinking Fountain,Carlton Gardens North,Carlton Gardens North,-37.80241728553812, 144.97202290316702
1757709,Outdoor Furniture,Drinking Fountain,Birrarung Marr,Birrarung Marr,-37.81877097793573, 144.97408155357158
1757710,Outdoor Furniture,Drinking Fountain,Alexandra Gardens,"31m SE of CitiPower Pty Ltd, Substation Alexandra Gardens, Alexandra Avenue, Melbourne, 3004",-37.82055140792857, 144.9731742469266
1757711,Outdoor Furniture,Drinking Fountain,Pasley Street,"Pasley Street North and Pasley Street South approximately 28m SW of 56 Pasley Street, South Yarra, 3141",-37.84249232047023, 144.9843961780638
1757712,Outdoor Furniture,Drinking Fountain,Carlton Gardens North,"72m South of City of Melbourne, The Lodge and Depot, Carlton Gardens North, 99 Carlton Street, Carlton, 3053",-37.80154324073521, 144.97074694104214
1757713,Outdoor Furniture,Drinking Fountain,Fawkner Park,"89m NW of Amrep As Pty Ltd, Auditorium - Baker Research Institute, Amrep Building, Alfred Hospital, 75 Commercial Road, Melbourne, 3004",-37.8452141594852, 144.98256140204748
1757714,Outdoor Furniture,Drinking Fountain,Royal Park,Royal Park,-37.78972452756684, 144.95542692736785
1757715,Outdoor Furniture,Drinking Fountain,Royal Park,Royal Park,-37.79166434549512, 144.95175691050537
1757716,Outdoor Furniture,Drinking Fountain,Fawkner Park,"43m East of CitiPower Pty Ltd, Substation 40, 23W-169W Toorak Road, South Yarra, 3141",-37.837913044811074, 144.9818740242421
1758406,Outdoor Furniture,Picnic Setting,Royal Park,"77m NE of City of Melbourne, Flemington Oval Pavilion, Royal Park, 54 Flemington Road, Parkville, 3052",-37.79274618251126, 144.9480125495345
1758407,Outdoor Furniture,Picnic Setting,Royal Park,"71m NE of City of Melbourne, Flemington Oval Pavilion, Royal Park, 54 Flemington Road, Parkville, 3052",-37.79275977397001, 144.947944377269
1759476,Outdoor Furniture,Barbeque,Riverside Quay Reserve,Riverside Quay Reserve,-37.821250861671416, 144.9642136722747
1759480,Outdoor Furniture,Picnic Setting,Riverside Quay Reserve,Riverside Quay Reserve,-37.82106771999306, 144.96408726340655
1759481,Outdoor Furniture,Picnic Setting,Riverside Quay Reserve,Riverside Quay Reserve,-37.82125718140689, 144.96418827819983
1759482,Outdoor Furniture,Picnic Setting,Riverside Quay Reserve,Riverside Quay Reserve,-37.82114741834501, 144.96379742463924
1759483,Outdoor Furniture,Picnic Setting,Riverside Quay Reserve,Riverside Quay Reserve,-37.8211367191862, 144.9638405478912
1759484,Outdoor Furniture,Picnic Setting,Riverside Quay Reserve,Riverside Quay Reserve,-37.82107564681055, 144.96405057830592
1759485,Outdoor Furniture,Picnic Setting,Riverside Quay Reserve,Riverside Quay Reserve,-37.821266917600994, 144.96415199771687
1764802,Outdoor Furniture,Drinking Fountain,Wharfs Landing,Wharfs Landing,-37.82210994675337, 144.93666205920204
1764810,Outdoor Furniture,Picnic Setting,Wharfs Landing,"20m South of Anchor Eatery, 196 River Esplanade, Docklands, 3008",-37.82189964569061, 144.93635538620487
1764811,Outdoor Furniture,Picnic Setting,Wharfs Landing,"16m South of Anchor Eatery, 196 River Esplanade, Docklands, 3008",-37.82185660505472, 144.9363933934231
1765931,Outdoor Furniture,Drinking Fountain,"Approximately 30m NE of CitiPower Pty Ltd, Substation 5, Macpherson Street, Carlton North, 3054","Approximately 30m NE of CitiPower Pty Ltd, Substation 5, Macpherson Street, Carlton North, 3054",-37.78559620252012, 144.96932282550418
1766765,Outdoor Furniture,Drinking Fountain,Kings Domain,Kings Domain,-37.82424533734149, 144.97698410547824
1767915,Outdoor Furniture,Drinking Fountain,Flagstaff Gardens,"33m SW of HQ's On William, Radisson on Flagstaff Gardens, 380 William Street, Melbourne, 3000",-37.81043106640399, 144.95558395492208
1767916,Outdoor Furniture,Drinking Fountain,Flagstaff Gardens,"95m East of St James Old Cathedral, Church, 2-10 Batman Street, West Melbourne, 3003",-37.81010993947886, 144.95363625566395
1769886,Outdoor Furniture,Drinking Fountain,University Square,"28m West of 210-214 Leicester Street, Carlton, 3053",-37.80089398503696, 144.96074870882546
1771595,Outdoor Furniture,Drinking Fountain,Stock Route Reserve,"47m West of 38 Export Lane, Kensington, 3031",-37.79016688522425, 144.92406824328089
1771697,Outdoor Furniture,Drinking Fountain,Princes Park,"21m NE of Southern Sports Pavilion, Southern Sports Pavilion, Princes Park, 240 Royal Parade, Carlton North, 3054",-37.7881098191695, 144.95949172029708
1771698,Outdoor Furniture,Drinking Fountain,Princes Park,"85m NW of Sage And Grace - The Communitas Cafe, Ground, 29 College Crescent, Parkville, 3052",-37.7914165845557, 144.96125460876374
1771699,Outdoor Furniture,Drinking Fountain,Royal Park,Royal Park,-37.79028778877907, 144.94509842701018
1771700,Outdoor Furniture,Drinking Fountain,Princes Park,"47m NW of Princes Park Carlton Bowls Club Inc, Princes Park Carlton Bowls Club, Princes Park, 109 Bowen Crescent, Carlton North, 3054",-37.778630360270995, 144.96168045209797
1771701,Outdoor Furniture,Drinking Fountain,Alexandra Gardens,"37m SW of Riverside Skate Park, Residence Alexandra Gardens, Alexandra Avenue, Melbourne, 3004",-37.821103585220605, 144.97249534473832
1771702,Outdoor Furniture,Drinking Fountain,J J Holland Park,"78m NE of The Bill Vanina Pavilion, The Bill Vanina Pavilion, 1A Childers Street, Kensington, 3031",-37.79841970759794, 144.92421993826414
1771848,Outdoor Furniture,Drinking Fountain,St Kilda Road,Yarra River and Southbank Boulevard,-37.8212095645359, 144.9694728091101
1772220,Outdoor Furniture,Picnic Setting,University Square,"55m West of 210-214 Leicester Street, Carlton, 3053",-37.8007668418744, 144.9604580491931
1772221,Outdoor Furniture,Picnic Setting,University Square,"64m East of 141 Barry Street, Carlton, 3053",-37.80074985929687, 144.96032563481776
1772222,Outdoor Furniture,Picnic Setting,University Square,"61m West of 210-214 Leicester Street, Carlton, 3053",-37.80075993871002, 144.96039247975318
1775763,Outdoor Furniture,Drinking Fountain,Boyd Community Hub,"25m North of 132 Kavanagh Street, Southbank, 3006",-37.82605853691661, 144.9615312833258
1775777,Outdoor Furniture,Barbeque,Kavanagh Street,"Balston Street and Kings Way approximately 32m SW of 25 Balston Street, Southbank, 3006",-37.82601058338085, 144.9618637841363
1775790,Outdoor Furniture,Picnic Setting,Boyd Community Hub,"51m SE of City Road Park, 135 Queens Bridge Street, Southbank, 3006",-37.825745900591784, 144.9607235820872
1775792,Outdoor Furniture,Picnic Setting,Boyd Community Hub,"30m North of 132 Kavanagh Street, Southbank, 3006",-37.82601753912883, 144.96147435542582
1775793,Outdoor Furniture,Picnic Setting,Kavanagh Street,"Balston Street and Kings Way approximately 34m SW of 25 Balston Street, Southbank, 3006",-37.82603348534172, 144.9618853084932
1775794,Outdoor Furniture,Picnic Setting,Boyd Community Hub,"48m SE of City Road Park, 135 Queens Bridge Street, Southbank, 3006",-37.82572642478811, 144.96069696491026
1775795,Outdoor Furniture,Picnic Setting,Kavanagh Street,"Balston Street and Kings Way approximately 29m SW of 25 Balston Street, Southbank, 3006",-37.82599283295771, 144.96189517519315
1775796,Outdoor Furniture,Picnic Setting,Boyd Community Hub,"28m SW of Central Equity Limited, Ground, 205 City Road, Southbank, 3006",-37.82537212074477, 144.96114662355504
1778139,Outdoor Furniture,Barbeque,Batman Park,"47m South of 26 Rebecca Walk, Melbourne, 3000",-37.821751221204465, 144.9572847140256
1778140,Outdoor Furniture,Barbeque,Batman Park,"48m SE of 32 Rebecca Walk, Melbourne, 3000",-37.8217761845749, 144.95723801523079
1782098,Outdoor Furniture,Drinking Fountain,Harbour Esplanade,La Trobe Street and Newquay Promenade,-37.81437281760768, 144.9443629296941
1786703,Outdoor Furniture,Drinking Fountain,Royal Park,"61m South of Womens Pavillion, Womens Pavillion, Royal Park, Old Poplar Road, Parkville, 3052",-37.781971287851476, 144.95606844481355
1786704,Outdoor Furniture,Drinking Fountain,Royal Park,Royal Park,-37.79148137934659, 144.95640337310826
1786705,Outdoor Furniture,Drinking Fountain,Pleasance Gardens,"26m South of 433 Abbotsford Street, North Melbourne, 3051",-37.79639356481317, 144.9464489931069
1786706,Outdoor Furniture,Drinking Fountain,Princes Park,Princes Park,-37.78866797179563, 144.96246173875772
1786707,Outdoor Furniture,Drinking Fountain,Murchison Square,"25m North of 49 Owen Street, Carlton, 3053",-37.80037327256486, 144.97278944216202
1786708,Outdoor Furniture,Drinking Fountain,Royal Park,Royal Park,-37.77874396844592, 144.9527310464918
1786709,Outdoor Furniture,Drinking Fountain,Peppercorn Park,"22m NW of Peppercorn Park, 60-70 Westbourne Road, Kensington, 3031",-37.79256416270773, 144.922630804458
1786710,Outdoor Furniture,Drinking Fountain,Docklands Park,"37m SE of Wise Earth Property Group, 791 Bourke Street, Docklands, 3008",-37.81961616571647, 144.94608043349226
1786711,Outdoor Furniture,Drinking Fountain,Pleasance Gardens,"25m North of Willowbrook, 31 Canning Street, North Melbourne, 3051",-37.796300658626926, 144.94502857293458
1786713,Outdoor Furniture,Drinking Fountain,Riverside Park,"98m West of 229 Stockmans Way, Kensington, 3031",-37.79451455017051, 144.9159122539464
1786714,Outdoor Furniture,Drinking Fountain,Bayswater Road Park,"15m SE of 62 Bayswater Road, Kensington, 3031",-37.79365820618429, 144.92352614663906
1075313,Outdoor Furniture,Drinking Fountain,Market Street Park,Market Street Park,-37.8175239427856, 144.96013037555608
1075226,Outdoor Furniture,Drinking Fountain,Princes Park,Princes Park,-37.786067144628724, 144.96306993513306
1075307,Outdoor Furniture,Drinking Fountain,Olympic Boulevard,Punt Road and Batman Avenue,-37.82337609495653, 144.9798517032086
1110866,Outdoor Furniture,Barbeque,Alexandra Park,Alexandra Park,-37.82744680370206, 144.981675215773
1110851,Outdoor Furniture,Barbeque,Royal Park,Royal Park,-37.78998719902451, 144.94502340388996
1110843,Outdoor Furniture,Barbeque,Royal Park,Royal Park,-37.786978549708806, 144.95295755838
1118712,Outdoor Furniture,Picnic Setting,Royal Park,Royal Park,-37.782924694898895, 144.94344465431524
1118739,Outdoor Furniture,Picnic Setting,Fawkner Park,"50m NW of CitiPower Pty Ltd, Substation 28, 30 Commercial Road, South Yarra, 3141",-37.844595273914855, 144.98032498214843
1118748,Outdoor Furniture,Picnic Setting,Womens Peace Garden,"36m SE of 34 Coopers Lane, Kensington, 3031",-37.79137704938123, 144.9235558336836
1118725,Outdoor Furniture,Picnic Setting,Sturt Street Reserve,Sturt Street Reserve,-37.83002173979375, 144.965100849307
1118779,Outdoor Furniture,Picnic Setting,Miles & Dodds Street Reserve,Miles & Dodds Street Reserve,-37.828697530989864, 144.96729572545112
1373511,Outdoor Furniture,Barbeque,Fawkner Park,Fawkner Park,-37.839163364409444, 144.98066702168143
1431558,Outdoor Furniture,Barbeque,Alexandra Park,Alexandra Park,-37.82778303187395, 144.98295298063218
1431555,Outdoor Furniture,Barbeque,Sturt Street Reserve,Sturt Street Reserve,-37.829974008514085, 144.96515999273245
1431552,Outdoor Furniture,Barbeque,Sturt Street Reserve,Sturt Street Reserve,-37.829648035597195, 144.96496602596258
1431560,Outdoor Furniture,Barbeque,Alexandra Park,Alexandra Park,-37.82768003600854, 144.98241701976517
1431486,Outdoor Furniture,Picnic Setting,Birrarung Marr,Birrarung Marr,-37.81980193182056, 144.97478394793828
1454625,Outdoor Furniture,Barbeque,Enterprize Park,"80m SW of Customs Square, 401 Flinders Street, Melbourne, 3000",-37.82023906661578, 144.95991043872718
1491180,Outdoor Furniture,Picnic Setting,Royal Park,Royal Park,-37.785400438972694, 144.9462662141011
1515386,Outdoor Furniture,Barbeque,Fawkner Park,Fawkner Park,-37.84077622109281, 144.98393881060923
1519508,Outdoor Furniture,Barbeque,Alexandra Park,"59m NW of City of Melbourne, Alexandra Park, Alexandra Avenue, Melbourne, 3004",-37.824260053373365, 144.9776466199352
1519507,Outdoor Furniture,Barbeque,Alexandra Park,"77m NW of City of Melbourne, Alexandra Park, Alexandra Avenue, Melbourne, 3004",-37.824126419080216, 144.97752654664086
1566852,Outdoor Furniture,Picnic Setting,Parkville Gardens,"39m SW of Shop 1, Ground, 52 Cade Way, Parkville, 3052",-37.77696971374688, 144.938959220484
1566839,Outdoor Furniture,Picnic Setting,Warun Biik Park,Warun Biik Park,-37.795773005837276, 144.92515303937552
1569713,Outdoor Furniture,Picnic Setting,Fawkner Park,Fawkner Park,-37.839267276195955, 144.98081975183328
